,flux_bb,flux_bb_lolim,flux_bb_hilim,flux_brems,flux_brems_hilim,flux_brems_lolim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,photflux_aper,photflux_aper_lolim,photflux_aper_hilim,flux_aper,flux_aper_lolim,flux_aper_hilim,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s
48,1.144e-13,1.067e-13,1.216e-13,1.117e-13,1.194e-13,1.038e-13,1.108e-13,1.031e-13,1.187e-13,1.67722e-05,1.5583799999999998e-05,1.82894e-05,5.5225e-14,5.1487750000000004e-14,6.00345e-14,4.807e-05,1.584e-05,1.311e-05,,6.841e-06,4.543e-05,1.442e-05,1.207e-05,,5.999e-06,5.057e-05,1.717e-05,1.408e-05,1.945e-06,7.682e-06,1.276e-13,8.239e-14,,,1.091e-14,1.211e-13,7.533e-14,,,9.521e-15,1.342e-13,8.945e-14,,4.188e-15,1.23e-14
49,,,,,,,,,,4.7014e-06,3.7364000000000003e-06,5.6502000000000006e-06,8.2164e-15,6.9926e-15,9.677600000000001e-15,1.236e-05,1.21e-06,3.59e-06,2.202e-06,4.145e-06,1.101e-05,8.288e-07,3.065e-06,2.872e-07,3.491e-06,1.363e-05,1.59e-06,4.115e-06,4.117e-06,4.799e-06,2.071e-14,5.36e-15,8.871e-15,,6.141e-15,1.858e-14,3.703e-15,7.502e-15,,5.178e-15,2.284e-14,6.919e-15,1.015e-14,1.375e-15,7.104e-15
50,1.411e-14,1.197e-14,1.569e-14,1.448e-14,1.602e-14,1.217e-14,1.488e-14,1.344e-14,1.63e-14,3.73268e-06,3.16876e-06,4.2814e-06,6.9566e-15,6.1684000000000006e-15,7.964000000000001e-15,9.687e-06,9.654e-07,3.071e-06,1.824e-06,3.116e-06,8.953e-06,7.348e-07,2.756e-06,6.69e-07,2.731e-06,1.042e-05,1.182e-06,3.386e-06,2.919e-06,3.5e-06,1.738e-14,4.885e-15,7.447e-15,,5.071e-15,1.604e-14,3.701e-15,6.656e-15,,4.445e-15,1.864e-14,6.069e-15,8.238e-15,1.176e-15,5.697e-15
51,1.051e-14,7.654e-15,1.204e-14,1.058e-14,1.207e-14,7.485e-15,1.139e-14,9.892e-15,1.256e-14,3.1508199999999997e-06,2.674148e-06,3.6069599999999997e-06,5.269e-15,4.65012e-15,6.183e-15,8.572e-06,4.02e-07,2.834e-06,8.841e-07,3.062e-06,7.871e-06,2.573e-07,2.526e-06,3.844e-08,2.678e-06,9.229e-06,5.468e-07,3.122e-06,1.691e-06,3.446e-06,1.318e-14,1.621e-15,6.869e-15,,4.675e-15,1.207e-14,9.656e-16,6.127e-15,,4.088e-15,1.422e-14,2.242e-15,7.569e-15,1.623e-15,5.261e-15
52,6.161e-13,5.966e-13,6.332e-13,6.824e-13,7.777e-13,5.842e-13,7.371e-13,7.158e-13,7.596e-13,0.000337128,0.000322184,0.00035177200000000003,5.377600000000001e-13,5.1222e-13,5.6306e-13,0.0005167,2.08e-05,7.654e-05,0.0007947,0.0002769,0.0005019,1.792e-05,7.22e-05,0.0007518,0.0002671,0.0005305,2.367e-05,8.089e-05,0.0008377,0.0002861,8.013e-13,1.212e-13,1.837e-13,1.092e-12,4.906e-13,7.779e-13,1.036e-13,1.732e-13,1.033e-12,4.734e-13,8.247e-13,1.377e-13,1.941e-13,1.151e-12,5.078e-13
53,5.877e-13,5.768e-13,5.977e-13,6.598e-13,6.713e-13,6.465e-13,6.811e-13,6.683e-13,6.93e-13,0.00037192249999999996,0.00036192500000000003,0.00038194499999999996,5.57975e-13,5.42175e-13,5.733750000000001e-13,0.0005014,2.139e-05,,0.0006975,0.0002674,0.0004927,1.96e-05,,0.0006738,0.0002616,0.0005102,2.318e-05,,0.0007212,0.0002732,7.594e-13,1.217e-13,,8.903e-13,4.605e-13,7.462e-13,1.12e-13,,8.6e-13,4.505e-13,7.718e-13,1.308e-13,,9.205e-13,4.704e-13
54,4.277e-13,4.182e-13,4.37e-13,5.439e-13,5.541e-13,5.325e-13,5.566e-13,5.442e-13,5.685e-13,0.00021058400000000004,0.000203812,0.00021729000000000003,3.3338e-13,3.2228e-13,3.4417999999999995e-13,0.0003723,3.452e-05,6.11e-05,0.0004099,0.0001751,0.0003648,3.243e-05,5.873e-05,0.0003926,0.0001705,0.0003799,3.648e-05,6.347e-05,0.0004271,0.0001795,6.181e-13,1.748e-13,1.453e-13,4.295e-13,2.992e-13,6.052e-13,1.641e-13,1.396e-13,4.113e-13,2.912e-13,6.303e-13,1.854e-13,1.509e-13,4.477e-13,3.066e-13
55,4.971e-13,4.868e-13,5.054e-13,6.058e-13,6.175e-13,5.951e-13,6.285e-13,6.172e-13,6.409e-13,0.00026223399999999997,0.00025467800000000004,0.000269768,3.8686e-13,3.7537999999999996e-13,3.9827999999999994e-13,0.0004312,2.705e-05,6.942e-05,0.0005671,0.0002164,0.0004236,2.511e-05,6.698e-05,0.0005464,0.0002113,0.0004389,2.888e-05,7.186e-05,0.0005878,0.0002214,6.806e-13,1.354e-13,1.652e-13,5.758e-13,3.773e-13,6.684e-13,1.259e-13,1.59e-13,5.551e-13,3.685e-13,6.928e-13,1.449e-13,1.71e-13,5.966e-13,3.861e-13
56,3.011e-13,2.867e-13,3.149e-13,3.498e-13,3.646e-13,3.331e-13,3.565e-13,3.427e-13,3.701e-13,9.02925e-05,8.526000000000001e-05,9.5325e-05,1.707e-13,1.623025e-13,1.787525e-13,0.0001674,,3.047e-05,0.0001119,5.14e-05,0.000162,,2.866e-05,0.0001016,4.878e-05,0.0001728,,3.228e-05,0.0001222,5.402e-05,4.124e-13,,7.421e-14,1.098e-13,8.639e-14,3.983e-13,,6.98e-14,9.912e-14,8.199e-14,4.257e-13,,7.862e-14,1.199e-13,9.079e-14
57,3.085e-13,2.921e-13,3.199e-13,4.416e-13,4.56e-13,4.27e-13,4.501e-13,4.351e-13,4.647e-13,0.00014850399999999999,0.000141588,0.00015527599999999998,2.9499999999999995e-13,2.8108e-13,3.086e-13,0.0002591,4.717e-05,4.495e-05,0.0002909,0.0001004,0.000252,4.422e-05,4.252e-05,0.0002729,9.63e-05,0.0002661,4.994e-05,4.724e-05,0.0003089,0.0001042,5.208e-13,2.377e-13,1.088e-13,4.348e-13,1.729e-13,5.057e-13,2.229e-13,1.03e-13,4.08e-13,1.658e-13,5.35e-13,2.526e-13,1.144e-13,4.615e-13,1.795e-13
58,6.451e-13,6.355e-13,6.556e-13,7.109e-13,7.232e-13,6.974e-13,7.402e-13,7.271e-13,7.512e-13,0.000320146,0.000312868,0.000327204,4.1956000000000003e-13,4.090000000000001e-13,4.2978000000000006e-13,0.0006003,2.048e-05,7.875e-05,0.0005977,0.0003035,0.0005901,1.869e-05,7.605e-05,0.000582,0.0002975,0.0006098,2.217e-05,8.145e-05,0.0006135,0.0003091,7.818e-13,1.123e-13,1.821e-13,5.34e-13,4.876e-13,7.686e-13,1.025e-13,1.759e-13,5.2e-13,4.78e-13,7.943e-13,1.215e-13,1.884e-13,5.481e-13,4.966e-13
59,8.975e-13,8.798e-13,9.122e-13,9.483e-13,9.665e-13,9.282e-13,9.728e-13,9.531e-13,9.909e-13,0.000177986,0.00017259,0.0001833,4.4328999999999997e-13,4.305779999999999e-13,4.55822e-13,0.0004943,9.516e-05,0.0001375,3.287e-05,0.0001301,0.0004856,9.156e-05,0.000134,2.599e-05,0.0001258,0.0005029,9.854e-05,0.000141,3.976e-05,0.0001343,1.077e-12,5.384e-13,3.385e-13,5.385e-14,2.087e-13,1.058e-12,5.193e-13,3.3e-13,4.379e-14,2.018e-13,1.095e-12,5.576e-13,3.47e-13,6.391e-14,2.156e-13
60,9.159e-13,8.98e-13,9.331e-13,9.741e-13,9.939e-13,9.559e-13,9.923e-13,9.727e-13,1.013e-12,0.00018235000000000001,0.000176962,0.000187646,4.32628e-13,4.2088e-13,4.44072e-13,0.0005077,9.421e-05,0.0001376,2.954e-05,0.0001427,0.0004989,9.063e-05,0.0001342,2.278e-05,0.0001383,0.0005165,9.758e-05,0.0001411,3.595e-05,0.0001471,1.063e-12,5.052e-13,3.378e-13,2.824e-14,2.289e-13,1.045e-12,4.86e-13,3.293e-13,2.24e-14,2.217e-13,1.081e-12,5.233e-13,3.463e-13,3.376e-14,2.36e-13
61,8.726e-13,8.534e-13,8.892e-13,9.176e-13,9.362e-13,8.994e-13,9.362e-13,9.16e-13,9.545e-13,0.000170578,0.00016535999999999998,0.000175702,4.100378e-13,3.990178e-13,4.20838e-13,0.0004791,9.153e-05,0.0001353,2.196e-05,0.000125,0.0004704,8.796e-05,0.0001318,1.584e-05,0.0001208,0.0004878,9.489e-05,0.0001388,2.772e-05,0.0001293,1.017e-12,4.951e-13,3.299e-13,8.689e-15,1.995e-13,9.987e-13,4.77e-13,3.214e-13,5.289e-15,1.927e-13,1.034e-12,5.133e-13,3.384e-13,1.209e-14,2.064e-13
62,8.989e-13,8.843e-13,9.128e-13,9.534e-13,9.715e-13,9.354e-13,9.672e-13,9.479e-13,9.858e-13,0.00017871600000000001,0.000173492,0.000183862,4.2866199999999996e-13,4.1671400000000004e-13,4.4061e-13,0.0004945,9.411e-05,0.000133,3.487e-05,0.0001371,0.0004861,9.086e-05,0.0001297,2.79e-05,0.0001329,0.0005029,9.735e-05,0.0001363,4.146e-05,0.0001413,1.038e-12,4.998e-13,3.25e-13,6.001e-14,2.205e-13,1.021e-12,4.826e-13,3.17e-13,4.927e-14,2.137e-13,1.055e-12,5.17e-13,3.33e-13,7.075e-14,2.273e-13
63,1.677e-12,1.645e-12,1.709e-12,1.874e-12,1.907e-12,1.838e-12,1.895e-12,1.861e-12,1.929e-12,0.000231094,0.00022639620000000003,0.00023577,8.315027999999999e-13,8.151819999999999e-13,8.474239999999999e-13,0.0006604,0.0002297,0.0001614,8.41e-06,9.556e-05,0.0006509,0.0002244,0.0001577,6.461e-06,9.252e-05,0.0006699,0.000235,0.000165,1.036e-05,9.859e-05,2.059e-12,1.54e-12,4.027e-13,8.114e-15,1.477e-13,2.029e-12,1.504e-12,3.936e-13,6.21e-15,1.431e-13,2.088e-12,1.575e-12,4.117e-13,1.002e-14,1.524e-13
64,3.331e-12,3.307e-12,3.356e-12,3.768e-12,3.847e-12,3.688e-12,3.89e-12,3.862e-12,3.917e-12,0.0007301325,0.00072419,0.0007354025,1.6736524999999999e-12,1.6618e-12,1.685155e-12,0.001987,,0.0005061,3.173e-05,0.0003957,0.001975,,0.0005017,2.856e-05,0.0003915,0.001997,,0.0005101,3.491e-05,0.0003996,4.903e-12,,1.175e-12,3.241e-14,5.842e-13,4.875e-12,,1.165e-12,2.92e-14,5.78e-13,4.93e-12,,1.185e-12,3.562e-14,5.9e-13
65,2.431e-12,2.366e-12,2.493e-12,2.654e-12,2.722e-12,2.585e-12,2.687e-12,2.622e-12,2.757e-12,0.000380718,0.0003633196,0.00039787599999999997,1.2174899999999999e-12,1.177106e-12,1.257874e-12,0.001101,0.0003382,0.0002583,4.079e-05,0.0001653,0.001077,0.0003271,0.0002499,6.798e-06,0.0001558,0.001124,0.0003492,0.0002667,7.478e-05,0.0001747,3e-12,2.196e-12,6.205e-13,4.215e-14,2.288e-13,2.937e-12,2.124e-12,6.004e-13,8.43e-15,2.157e-13,3.064e-12,2.267e-12,6.406e-13,7.587e-14,2.419e-13
66,2.53e-12,2.497e-12,2.561e-12,2.719e-12,2.755e-12,2.68e-12,2.751e-12,2.716e-12,2.784e-12,0.00041702000000000004,0.00040302000000000003,0.00043058,1.5433800000000002e-12,1.4582e-12,1.62476e-12,0.001108,0.0003437,0.0002556,0.0002068,0.000171,0.001095,0.0003377,0.0002511,0.0001654,0.0001659,0.001121,0.0003497,0.0002601,0.0002459,0.0001762,2.996e-12,2.196e-12,6.13e-13,1.679e-12,2.329e-13,2.962e-12,2.158e-12,6.022e-13,1.343e-12,2.258e-13,3.03e-12,2.234e-12,6.238e-13,1.996e-12,2.4e-13
67,2.359e-12,2.324e-12,2.394e-12,2.56e-12,2.596e-12,2.521e-12,2.591e-12,2.553e-12,2.624e-12,0.000397954,0.000385738,0.00040987999999999994,1.3802e-12,1.28042e-12,1.47554e-12,0.001124,0.0003514,0.0002589,8.307e-05,0.0001724,0.00111,0.0003448,0.0002539,5.329e-05,0.0001667,0.001138,0.0003581,0.0002639,0.0001113,0.0001781,2.874e-12,2.116e-12,5.798e-13,1.105e-12,2.262e-13,2.838e-12,2.076e-12,5.686e-13,7.009e-13,2.186e-13,2.91e-12,2.156e-12,5.909e-13,1.487e-12,2.338e-13
68,2.774e-12,2.75e-12,2.799e-12,2.969e-12,2.991e-12,2.944e-12,2.992e-12,2.969e-12,3.018e-12,0.0006605000000000001,0.0006177800000000001,0.0007011799999999999,7.986374e-11,6.969068e-11,8.9457e-11,0.001069,0.0003575,0.0002612,0.001436,0.0001788,0.001061,0.0003534,0.000258,0.001242,0.0001745,0.001078,0.0003615,0.0002643,0.001619,0.0001831,3.24e-12,2.359e-12,6.424e-13,3.928e-10,2.773e-13,3.215e-12,2.333e-12,6.347e-13,3.42e-10,2.707e-13,3.265e-12,2.386e-12,6.501e-13,4.407e-10,2.839e-13
69,2.779e-12,2.751e-12,2.805e-12,2.983e-12,3.01e-12,2.952e-12,3.001e-12,2.975e-12,3.029e-12,0.0006714599999999999,0.00062308,0.00071984,2.748136e-11,2.31468e-11,3.179612e-11,0.001077,0.0003586,0.000263,0.001475,0.0001837,0.001068,0.0003541,0.0002594,0.001255,0.0001789,0.001086,0.0003632,0.0002665,0.001695,0.0001885,3.234e-12,2.359e-12,6.414e-13,1.309e-10,2.724e-13,3.206e-12,2.33e-12,6.328e-13,1.093e-10,2.652e-13,3.262e-12,2.389e-12,6.5e-13,1.524e-10,2.796e-13
70,2.652e-12,2.61e-12,2.691e-12,2.854e-12,2.896e-12,2.806e-12,2.885e-12,2.843e-12,2.928e-12,0.0006511399999999999,0.00057802,0.0007244799999999999,1.652225e-12,1.62305e-12,1.6816750000000001e-12,0.001107,0.0003656,0.0002724,0.001321,0.0001897,0.001092,0.0003584,0.0002667,0.0009911,0.0001819,0.001122,0.0003728,0.0002781,0.001652,0.0001975,3.286e-12,2.327e-12,6.395e-13,,3.564e-13,3.242e-12,2.282e-12,6.262e-13,,3.42e-13,3.33e-12,2.373e-12,6.529e-13,,3.708e-13
71,2.937e-12,2.9e-12,2.972e-12,3.129e-12,3.167e-12,3.09e-12,3.153e-12,3.114e-12,3.193e-12,0.00068036,0.00062124,0.0007392799999999999,4.724658e-11,3.8666540000000007e-11,5.5826460000000014e-11,0.001101,0.0003614,0.0002712,0.001481,0.0001872,0.001089,0.0003556,0.0002666,0.001214,0.000181,0.001113,0.0003672,0.0002758,0.001747,0.0001934,3.447e-12,2.504e-12,6.925e-13,2.293e-10,2.894e-13,3.409e-12,2.463e-12,6.809e-13,1.865e-10,2.798e-13,3.485e-12,2.544e-12,7.042e-13,2.721e-10,2.991e-13
72,2.943e-12,2.912e-12,2.972e-12,3.162e-12,3.194e-12,3.13e-12,3.192e-12,3.161e-12,3.221e-12,0.00058844,0.00054788,0.0006289399999999999,9.418800000000001e-11,7.829218e-11,1.1008422e-10,0.001097,0.0003641,0.0002643,0.001024,0.0001928,0.001087,0.0003593,0.0002606,0.0008448,0.0001877,0.001107,0.0003688,0.000268,0.001203,0.0001979,3.451e-12,2.521e-12,6.768e-13,4.64e-10,2.912e-13,3.421e-12,2.489e-12,6.674e-13,3.846e-10,2.835e-13,3.482e-12,2.554e-12,6.862e-13,5.434e-10,2.989e-13
73,2.909e-12,2.878e-12,2.939e-12,3.128e-12,3.158e-12,3.094e-12,3.153e-12,3.122e-12,3.183e-12,0.00068216,0.00063328,0.0007310600000000001,1.834534e-11,1.478112e-11,2.170956e-11,0.001099,0.0003596,0.0002727,0.001493,0.0001865,0.001089,0.0003549,0.000269,0.001272,0.0001815,0.001109,0.0003643,0.0002765,0.001714,0.0001915,3.463e-12,2.488e-12,6.956e-13,8.476e-11,3.201e-13,3.433e-12,2.455e-12,6.861e-13,6.702e-11,3.115e-13,3.494e-12,2.52e-12,7.05e-13,1.015e-10,3.288e-13
74,2.612e-12,2.578e-12,2.644e-12,2.803e-12,2.839e-12,2.762e-12,2.82e-12,2.784e-12,2.857e-12,0.00065656,0.00059296,0.00071996,6.96204e-12,4.31368e-12,9.49422e-12,0.001105,0.00037,0.0002643,0.001346,0.0001975,0.001091,0.0003633,0.0002592,0.001061,0.0001903,0.001118,0.0003766,0.0002695,0.001631,0.0002047,3.11e-12,2.229e-12,6.007e-13,2.856e-11,3.105e-13,3.071e-12,2.189e-12,5.891e-13,1.542e-11,2.993e-13,3.148e-12,2.269e-12,6.123e-13,4.112e-11,3.218e-13
75,2.452e-12,2.406e-12,2.491e-12,2.646e-12,2.694e-12,2.6e-12,2.667e-12,2.621e-12,2.714e-12,0.0006313599999999999,0.00054494,0.00071316,1.0252528e-10,7.472013999999999e-11,1.3031042e-10,0.001067,0.0003588,0.0002609,0.001285,0.0001851,0.00105,0.0003508,0.0002547,0.0008927,0.0001765,0.001083,0.0003668,0.0002672,0.001655,0.0001938,3.041e-12,2.143e-12,5.8e-13,5.065e-10,3.624e-13,2.994e-12,2.095e-12,5.661e-13,3.676e-10,3.456e-13,3.088e-12,2.191e-12,5.938e-13,6.453e-10,3.793e-13
76,2.948e-12,2.915e-12,2.984e-12,3.131e-12,3.169e-12,3.081e-12,3.163e-12,3.129e-12,3.196e-12,0.0011044400000000002,0.0009485799999999999,0.0012605199999999998,1.3930176800000002e-09,1.1049991000000001e-09,1.68083644e-09,0.001112,0.000387,0.0002832,0.003553,0.000187,0.001101,0.0003815,0.0002788,0.002801,0.0001806,0.001123,0.0003925,0.0002876,0.004306,0.0001935,3.521e-12,2.578e-12,7.087e-13,6.958e-09,2.807e-13,3.486e-12,2.541e-12,6.976e-13,5.518e-09,2.709e-13,3.557e-12,2.615e-12,7.197e-13,8.397e-09,2.905e-13
77,2.917e-12,2.782e-12,3.053e-12,3.1e-12,3.13e-12,3.068e-12,3.122e-12,3.087e-12,3.155e-12,0.00110026,0.0009386199999999999,0.0012536600000000002,3.0784436000000003e-10,2.3842572000000003e-10,3.7346282000000007e-10,0.001129,0.0003856,0.000287,0.003496,0.0002037,0.001119,0.0003803,0.0002827,0.002714,0.0001971,0.00114,0.0003909,0.0002912,0.004236,0.0002102,3.585e-12,2.534e-12,7.065e-13,1.532e-09,3.963e-13,3.55e-12,2.499e-12,6.96e-13,1.185e-09,3.836e-13,3.619e-12,2.569e-12,7.171e-13,1.86e-09,4.09e-13
78,2.928e-12,2.893e-12,2.967e-12,3.164e-12,3.206e-12,3.119e-12,3.19e-12,3.148e-12,3.23e-12,0.0008595199999999999,0.0007451399999999999,0.00097386,3.941396e-11,3.059114e-11,4.821696e-11,0.00112,0.0003833,0.0002773,0.002329,0.000188,0.001107,0.0003768,0.0002722,0.001789,0.0001807,0.001133,0.0003897,0.0002824,0.002869,0.0001952,3.653e-12,2.679e-12,7.039e-13,1.897e-10,3.339e-13,3.61e-12,2.634e-12,6.909e-13,1.457e-10,3.208e-13,3.697e-12,2.724e-12,7.168e-13,2.336e-10,3.47e-13
79,2.991e-12,2.957e-12,3.026e-12,3.238e-12,3.274e-12,3.2e-12,3.259e-12,3.219e-12,3.297e-12,0.00136632,0.00119656,0.00153604,7.2531594e-10,5.9609458e-10,8.545371199999999e-10,0.001115,0.0003686,0.0002809,0.004846,0.0002211,0.001103,0.0003628,0.0002762,0.004027,0.0002138,0.001127,0.0003743,0.0002855,0.005665,0.0002284,3.752e-12,2.733e-12,7.62e-13,3.619e-09,3.327e-13,3.712e-12,2.69e-12,7.494e-13,2.973e-09,3.215e-13,3.792e-12,2.775e-12,7.747e-13,4.265e-09,3.439e-13
80,2.899e-12,2.854e-12,2.939e-12,3.112e-12,3.156e-12,3.073e-12,3.131e-12,3.087e-12,3.179e-12,0.00129452,0.0010827599999999999,0.00149548,1.43269434e-09,1.1600689800000001e-09,1.6883196999999997e-09,0.001129,0.0003875,0.0002803,0.004463,0.0002128,0.001114,0.0003802,0.0002746,0.003441,0.000204,0.001144,0.0003947,0.000286,0.005431,0.0002217,3.688e-12,2.718e-12,7.265e-13,7.156e-09,3.392e-13,3.64e-12,2.668e-12,7.119e-13,5.793e-09,3.25e-13,3.735e-12,2.769e-12,7.412e-13,8.434e-09,3.533e-13
81,2.587e-12,2.553e-12,2.62e-12,2.784e-12,2.822e-12,2.744e-12,2.803e-12,2.766e-12,2.843e-12,0.0006443600000000001,0.00057158,0.00071672,1.9672202000000002e-10,1.4784122e-10,2.4552326e-10,0.001076,0.0003621,0.0002555,0.001323,0.0002052,0.001062,0.0003556,0.0002506,0.0009919,0.0001978,0.001089,0.0003685,0.0002605,0.001653,0.0002126,3.227e-12,2.336e-12,6.078e-13,9.771e-10,3.393e-13,3.188e-12,2.295e-12,5.961e-13,7.328e-10,3.27e-13,3.267e-12,2.378e-12,6.196e-13,1.221e-09,3.517e-13
82,2.921e-12,2.869e-12,2.974e-12,3.083e-12,3.139e-12,3.03e-12,3.11e-12,3.061e-12,3.164e-12,0.00067518,0.00058788,0.0007580800000000001,1.6932638e-10,1.2665922e-10,2.119937e-10,0.001105,0.000377,0.0002645,0.001446,0.0001834,0.001088,0.0003687,0.0002581,0.00105,0.0001746,0.001122,0.0003854,0.0002709,0.00182,0.0001921,3.393e-12,2.508e-12,6.656e-13,8.398e-10,2.653e-13,3.341e-12,2.453e-12,6.495e-13,6.266e-10,2.526e-13,3.446e-12,2.563e-12,6.816e-13,1.053e-09,2.779e-13
83,2.592e-12,2.56e-12,2.625e-12,2.785e-12,2.82e-12,2.747e-12,2.814e-12,2.778e-12,2.848e-12,0.00069292,0.00062908,0.0007569399999999999,2.7612399999999997e-12,2.0225e-12,3.47076e-12,0.001084,0.0003593,0.0002656,0.001569,0.0001867,0.001072,0.0003533,0.0002609,0.001279,0.0001802,0.001097,0.0003653,0.0002703,0.001859,0.0001931,3.055e-12,2.228e-12,6.19e-13,7.654e-12,2.502e-13,3.02e-12,2.191e-12,6.08e-13,4.052e-12,2.415e-13,3.09e-12,2.265e-12,6.299e-13,1.111e-11,2.589e-13
84,2.851e-12,2.81e-12,2.89e-12,3.038e-12,3.08e-12,2.995e-12,3.067e-12,3.026e-12,3.109e-12,0.0007270800000000001,0.00065616,0.0007979799999999999,1.812707e-10,1.4874862e-10,2.1377278000000003e-10,0.001086,0.0003571,0.0002695,0.001744,0.0001788,0.001072,0.0003505,0.0002643,0.001422,0.000172,0.001099,0.0003636,0.0002746,0.002067,0.0001857,3.356e-12,2.445e-12,6.883e-13,8.996e-10,2.642e-13,3.314e-12,2.4e-12,6.751e-13,7.371e-10,2.54e-13,3.398e-12,2.49e-12,7.015e-13,1.062e-09,2.744e-13
85,2.958e-12,2.926e-12,2.992e-12,3.169e-12,3.201e-12,3.134e-12,3.192e-12,3.16e-12,3.227e-12,0.0006352199999999999,0.0005869599999999999,0.00068348,2.869058e-11,2.391344e-11,3.344794e-11,0.001094,0.0003662,0.0002641,0.001266,0.0001858,0.001083,0.0003612,0.0002602,0.00105,0.0001804,0.001104,0.0003713,0.000268,0.001483,0.0001911,3.457e-12,2.517e-12,6.744e-13,1.365e-10,3.045e-13,3.424e-12,2.483e-12,6.644e-13,1.127e-10,2.958e-13,3.49e-12,2.552e-12,6.844e-13,1.602e-10,3.133e-13
86,2.626e-12,2.587e-12,2.656e-12,2.817e-12,2.852e-12,2.774e-12,2.838e-12,2.802e-12,2.876e-12,0.00063482,0.00057678,0.000693,1.5301042e-10,1.2159145999999998e-10,1.8442938e-10,0.001112,0.0003729,0.0002666,0.001225,0.0001976,0.001099,0.0003666,0.0002617,0.0009658,0.0001908,0.001125,0.0003792,0.0002714,0.001485,0.0002044,3.109e-12,2.288e-12,6.025e-13,7.588e-10,2.526e-13,3.073e-12,2.249e-12,5.915e-13,6.018e-10,2.438e-13,3.145e-12,2.327e-12,6.135e-13,9.158e-10,2.614e-13
87,3.044e-12,3.01e-12,3.077e-12,3.232e-12,3.263e-12,3.196e-12,3.257e-12,3.225e-12,3.292e-12,0.00082188,0.0006988599999999999,0.00094488,1.817275e-12,1.7946499999999998e-12,1.840125e-12,0.001128,0.0003945,0.0002874,0.00211,0.0001895,0.001117,0.0003891,0.000283,0.001522,0.0001832,0.001139,0.0003999,0.0002917,0.002698,0.0001958,3.609e-12,2.65e-12,7.219e-13,,2.882e-13,3.575e-12,2.614e-12,7.11e-13,,2.786e-13,3.644e-12,2.686e-12,7.327e-13,,2.978e-13
88,2.828e-12,2.79e-12,2.865e-12,3.026e-12,3.066e-12,2.981e-12,3.053e-12,3.016e-12,3.093e-12,0.0006907400000000001,0.00055926,0.0008154199999999999,5.0280852e-10,3.1858687999999994e-10,6.870301200000002e-10,0.001109,0.0003846,0.000274,0.00148,0.0002061,0.001096,0.0003782,0.000269,0.0008549,0.0001982,0.001122,0.000391,0.0002791,0.002071,0.000214,3.496e-12,2.548e-12,6.708e-13,2.507e-09,3.278e-13,3.455e-12,2.506e-12,6.584e-13,1.586e-09,3.15e-13,3.537e-12,2.59e-12,6.831e-13,3.428e-09,3.405e-13
89,3.026e-12,2.983e-12,3.077e-12,3.252e-12,3.304e-12,3.194e-12,3.271e-12,3.221e-12,3.33e-12,0.0008618600000000001,0.00071024,0.0010130999999999999,1.5172000000000002e-12,1.48704e-12,8.25736e-12,0.001157,0.000388,0.0002873,0.002262,0.000215,0.001139,0.0003796,0.0002806,0.001547,0.000205,0.001174,0.0003965,0.000294,0.002976,0.000225,3.76e-12,2.686e-12,7.368e-13,,4.032e-13,3.703e-12,2.628e-12,7.196e-13,,3.846e-13,3.816e-12,2.745e-12,7.54e-13,3.355e-11,4.218e-13
90,3.054e-12,2.996e-12,3.109e-12,3.274e-12,3.336e-12,3.209e-12,3.302e-12,3.239e-12,3.365e-12,0.00088988,0.000733,0.00103876,1.9471714e-10,1.4084266e-10,2.485314e-10,0.001135,0.0003819,0.0002784,0.002453,0.0002011,0.001115,0.0003721,0.0002708,0.001717,0.0001901,0.001155,0.0003916,0.0002861,0.003149,0.0002121,3.705e-12,2.725e-12,7.428e-13,9.661e-10,3.129e-13,3.64e-12,2.655e-12,7.224e-13,6.969e-10,2.959e-13,3.77e-12,2.794e-12,7.631e-13,1.235e-09,3.299e-13
91,2.652e-12,2.608e-12,2.692e-12,2.847e-12,2.889e-12,2.802e-12,2.867e-12,2.828e-12,2.911e-12,0.0008055,0.0006944200000000001,0.0009167800000000001,9.4577728e-10,7.1335292e-10,1.1784018400000001e-09,0.00107,0.0003628,0.0002626,0.002149,0.0001831,0.001056,0.0003557,0.0002571,0.001628,0.0001753,0.001085,0.0003699,0.0002681,0.00267,0.0001909,3.408e-12,2.469e-12,6.532e-13,4.722e-09,3.562e-13,3.363e-12,2.421e-12,6.395e-13,3.56e-09,3.411e-13,3.454e-12,2.517e-12,6.669e-13,5.885e-09,3.713e-13
